CustomerId,CreditScore,Gender,Age,Advisor_Age,Retired,Children(Y/N),InvestmentGoal,Tenure,ModeCommunication,Recency,Frequency,Monetory, Large B/P , Large ROE , Large S/P , Large Return Rate in the last quarter , Large Market Value , Small systematic Risk,Annual Return,Excess Return,Systematic Risk,NumOfProducts,NumberOfClients,PortfolioSize,Financial_lit,rating_trust,other_advisors,rating_knowledge,rating_comm,rating_avail,comments,Exited
15773605,670,0,32,43,0,1,Retirement,3,email,2,3,4,0,0,0,0.5,0,0.5,0.101,0.003,1.12,2,13,46175.7,2,4,0,1,5,5,0.78332841,0
15811261,617,1,42,43,0,0,Short-term,0,personal,5,4,4,0,0,0,0,0.5,0.5,0.093,0.001,1.01,1,13,120830.73,3,5,0,2,5,1,0.536227439,0
15590606,595,1,41,42,0,0,Short-term,9,personal,3,5,4,0.333,0.333,0.333,0,0,0,0.192,0.024,1.08,2,9,5967.09,2,3,1,2,1,1,-0.505402821,0
15576644,687,0,29,58,0,1,Retirement,4,email,1,1,3,0.333,0.333,0,0.333,0,0,0.183,0.023,0.98,1,5,122134.56,3,1,1,2,1,1,-0.5903797,1
15750264,757,1,30,45,0,0,Education,6,skype,2,3,2,0.333,0,0.333,0.333,0,0,0.164,0.017,1.14,2,18,62972.13,5,4,0,1,5,5,0.504926233,0
15741554,746,1,31,36,0,1,Short-term,2,skype,4,5,4,0,0.333,0.333,0.333,0,0,0.184,0.022,1.07,1,18,174815.54,3,4,0,2,5,4,0.472915476,0
15769051,503,1,25,56,0,1,Education,7,email,5,5,5,0.333,0.333,0,0,0.333,0,0.147,0.015,0.95,1,8,192841.13,3,4,0,1,1,4,-0.542482088,0
15812198,543,1,48,52,0,1,Education,1,phone,3,2,5,0.333,0,0.333,0,0.333,0,0.168,0.017,1.17,1,5,33310.72,4,3,0,2,3,4,0.497079252,1
15699772,428,0,40,50,0,1,Short-term,3,phone,1,1,1,0,0.333,0.333,0,0.333,0,0.146,0.014,0.99,2,22,72876.43,5,2,0,3,3,2,0.342544687,1
15744105,768,0,28,44,0,0,Education,3,email,2,4,4,0.333,0,0,0.333,0.333,0,0.127,0.01,0.99,2,6,50911.41,3,4,1,2,4,2,0.670027179,0
15739858,618,1,56,58,0,0,Education,7,personal,1,2,1,0,0.333,0,0.333,0.333,0,0.124,0.007,1.09,1,23,142400.27,5,2,0,1,4,1,-0.556601583,1
15723720,591,0,31,45,0,0,Short-term,7,personal,5,3,4,0,0,0.333,0.333,0.333,0,0.138,0.012,1.04,2,11,48778.46,4,4,0,2,4,2,0.775851233,0
15638355,658,0,35,54,0,1,Education,5,email,3,2,4,0.333,0.333,0,0,0,0.333,0.17,0.024,0.82,1,9,156361.58,3,2,0,1,1,1,-0.48935514,1
15805637,625,1,36,60,0,1,Short-term,9,phone,1,1,2,0.333,0,0.333,0,0,0.333,0.135,0.012,1.07,3,6,133807.77,4,1,1,1,2,3,-0.403819096,1
15629575,717,1,36,60,0,0,Retirement,2,email,2,2,1,0,0.333,0.333,0,0,0.333,0.185,0.024,0.98,1,9,179128.69,3,1,0,3,4,1,-0.527788826,1
15586243,667,1,44,50,0,1,Retirement,8,phone,4,2,5,0.333,0,0,0.333,0,0.333,0.127,0.011,0.94,1,25,91810.71,2,4,0,2,5,4,0.532154904,0
15757931,804,1,24,59,0,0,Education,3,phone,4,4,3,0,0.333,0,0.333,0,0.333,0.156,0.017,0.99,2,21,173195.33,3,4,1,1,1,5,-0.459308485,0
15716023,693,1,31,51,0,0,Retirement,1,phone,5,3,1,0,0,0.333,0.333,0,0.333,0.157,0.016,1.07,2,20,182270.88,4,5,1,1,3,3,0.293512582,0
15647782,729,1,36,39,0,0,Education,8,email,4,4,2,0.333,0,0,0,0.333,0.333,0.138,0.014,0.96,2,12,177130.33,4,3,1,2,5,4,0.346859352,0
15716609,484,1,54,44,0,1,Education,3,skype,2,1,5,0,0.333,0,0,0.333,0.333,0.138,0.012,0.97,1,22,49954.79,4,3,1,3,1,1,-0.760093679,1
15623791,632,0,40,48,0,1,Retirement,3,personal,5,5,3,0,0,0.333,0,0.333,0.333,0.141,0.014,0.95,1,20,141896.74,2,5,0,3,2,4,0.655156034,0
15627262,536,1,23,35,0,0,Retirement,6,personal,5,5,2,0,0,0,0.333,0.333,0.333,0.09,0,1.13,2,11,120661.71,3,5,1,2,4,4,0.495769679,0
15652693,573,0,26,50,0,1,Short-term,4,email,1,2,5,0.25,0.25,0.25,0.25,0,0,0.191,0.024,1.06,1,23,149814.68,4,3,0,1,1,4,-0.296825194,1
15586993,655,0,56,57,0,1,Retirement,5,personal,2,5,4,0.25,0.25,0.25,0,0.25,0,0.17,0.019,1.02,2,18,41782.7,2,5,1,2,4,1,-0.81237132,0
15815560,666,1,74,60,1,1,Education,7,skype,3,2,5,0.25,0.25,0,0.25,0.25,0,0.15,0.015,0.98,1,11,46172.47,4,4,1,2,2,2,-0.584863705,0
15584930,726,1,30,60,0,0,Education,5,personal,2,4,4,0.25,0,0.25,0.25,0.25,0,0.153,0.015,1.08,2,12,2704.09,2,4,0,2,1,2,-0.47403767,0
15799031,523,1,39,41,0,1,Short-term,3,email,3,4,3,0,0.25,0.25,0.25,0.25,0,0.152,0.014,1.05,2,14,6726.53,2,5,1,1,3,4,0.43936429,0
15810457,728,0,33,54,0,1,Retirement,9,phone,3,2,5,0.25,0.25,0.25,0,0,0.25,0.177,0.023,0.97,2,11,170764.08,2,3,0,2,2,5,-0.621392304,0
15697879,701,1,30,35,0,0,Education,3,email,2,2,1,0.25,0.25,0,0.25,0,0.25,0.17,0.023,0.86,2,25,45742.42,5,3,0,2,5,5,0.474087734,0
15594902,518,1,38,35,0,1,Short-term,3,personal,3,5,3,0.25,0,0.25,0.25,0,0.25,0.154,0.017,1.04,1,12,162304.59,5,5,0,3,2,2,0.495564964,0
15799710,739,1,37,50,0,1,Retirement,7,skype,3,5,4,0,0.25,0.25,0.25,0,0.25,0.179,0.022,1,1,18,80883.82,2,4,0,3,4,2,0.456132696,0
15659651,531,0,31,44,0,1,Short-term,7,skype,2,2,3,0.25,0.25,0,0,0.25,0.25,0.163,0.021,0.83,1,6,118508.09,4,2,0,2,4,2,-0.48396869,1
15645956,452,1,44,60,0,1,Short-term,3,email,3,4,4,0.25,0,0.25,0,0.25,0.25,0.153,0.016,1.03,1,15,69697.74,2,5,1,2,4,5,0.742291782,0
15651713,684,1,45,48,0,1,Retirement,6,email,3,4,2,0,0.25,0.25,0,0.25,0.25,0.164,0.019,0.93,1,24,183575.01,5,3,0,2,5,1,0.416082578,0
15737265,728,1,39,42,0,1,Retirement,6,personal,2,2,1,0.25,0,0,0.25,0.25,0.25,0.129,0.012,0.89,1,13,161203.6,5,4,0,2,2,5,0.450825337,0
15687310,783,1,39,42,0,1,Retirement,9,phone,5,2,3,0,0.25,0,0.25,0.25,0.25,0.14,0.012,1.01,2,21,143752.77,5,4,1,3,3,1,0.262915866,0
15607347,734,1,22,50,0,1,Retirement,5,skype,3,2,1,0,0,0.25,0.25,0.25,0.25,0.138,0.013,0.97,1,20,121894.31,5,1,1,3,5,2,0.3053414,1
15698321,648,1,34,41,0,0,Short-term,3,phone,2,3,3,0.2,0.2,0.2,0.2,0.2,0,0.172,0.02,1.01,2,10,147055.87,4,4,1,2,5,1,0.492616161,0
15657812,688,1,52,60,0,0,Education,1,personal,2,2,2,0.2,0.2,0.2,0.2,0,0.2,0.181,0.023,0.96,2,21,172033.57,3,5,1,3,3,5,0.248103721,0
15569187,680,1,35,59,0,0,Education,9,skype,5,4,4,0.2,0.2,0.2,0,0.2,0.2,0.171,0.022,0.94,2,20,143774.06,3,3,1,2,1,3,-0.620827504,0
15681562,516,0,43,42,0,0,Retirement,2,personal,4,4,5,0.2,0.2,0,0.2,0.2,0.2,0.153,0.018,0.88,2,8,139366.58,3,4,1,1,5,1,-0.521252047,0
15615456,680,0,37,57,0,0,Short-term,10,phone,2,1,4,0.2,0,0.2,0.2,0.2,0.2,0.156,0.018,0.97,1,24,81776.84,5,3,1,3,5,4,0.579150409,1
15589793,604,1,53,53,0,1,Education,8,personal,3,1,3,0,0.2,0.2,0.2,0.2,0.2,0.161,0.018,0.98,1,18,190998.96,5,3,1,3,4,1,0.471673623,1
15781884,624,1,27,52,0,0,Short-term,9,phone,3,4,4,0.167,0.167,0.167,0.167,0.167,0.167,0.173,0.022,0.91,2,11,4470.52,5,5,0,2,1,2,0.368853721,0
15675190,623,1,21,51,0,0,Short-term,10,email,2,4,1,1,0,0,0,0,0,0.139,0.01,1.33,2,8,135851.3,3,5,0,1,2,1,-0.411026158,0
15600734,624,1,51,46,0,1,Short-term,5,personal,2,3,1,0,1,0,0,0,0,0.143,0.01,1.17,2,6,172372.63,3,3,0,2,1,4,-0.326638999,0
15779176,565,0,58,39,0,0,Education,3,email,2,1,5,0,0,1,0,0,0,0.173,0.018,1.3,3,7,135875.51,5,1,1,2,3,4,0.750343094,1
15605286,565,1,55,43,0,0,Education,4,email,3,2,2,0,0,0,1,0,0,0.096,-0.002,1.39,2,6,128124.7,4,2,0,2,4,3,0.585139157,1
15674922,710,1,54,39,0,0,Short-term,6,phone,1,2,4,0,0,0,0,1,0,0.096,0.001,1.04,1,25,167023.95,4,1,1,3,1,5,-0.434468133,1
15737506,645,1,42,45,0,1,Retirement,6,email,3,2,4,0,0,0,0,0,1,0.07,-0.005,1.1,1,24,149807.01,3,3,0,1,1,5,-0.416684148,0
15780514,707,1,33,60,0,1,Short-term,8,skype,2,4,4,0.5,0.5,0,0,0,0,0.195,0.026,0.97,1,19,54290.62,4,3,1,1,4,4,0.479436429,0
15623647,655,0,36,42,0,0,Education,1,email,5,4,5,0.5,0,0.5,0,0,0,0.164,0.016,1.32,1,11,86013.96,5,3,1,1,4,3,0.516625708,0
15668472,705,0,24,52,0,1,Retirement,5,personal,4,4,3,0,0.5,0.5,0,0,0,0.185,0.022,1.06,2,13,79886.06,3,3,0,1,5,3,0.490514135,0
15692416,358,0,52,56,0,1,Retirement,8,skype,1,1,2,0.5,0,0,0.5,0,0,0.15,0.015,1.05,3,12,141959.11,5,1,1,2,5,4,0.706121031,1
15771139,578,1,34,55,0,0,Short-term,8,email,3,5,2,0,0.5,0,0.5,0,0,0.159,0.015,1.17,2,24,66680.77,5,4,0,2,4,5,0.64112286,0
15738318,800,0,40,47,0,1,Short-term,5,email,2,1,4,0,0,0.5,0.5,0,0,0.17,0.018,1.16,1,10,98640.15,4,2,1,2,4,5,0.424362256,1
15772243,612,0,33,38,0,0,Education,9,skype,2,1,4,0.5,0,0,0,0.5,0,0.14,0.011,1.09,1,22,142797.5,5,3,1,2,3,2,0.660424999,1
15638463,681,0,48,37,0,1,Retirement,8,email,3,3,2,0,0.5,0,0,0.5,0,0.123,0.008,1.01,1,17,163581.67,5,3,0,3,5,5,0.521036881,0
15598088,559,1,25,59,0,1,Short-term,5,phone,4,4,5,0,0,0.5,0,0.5,0,0.145,0.013,1.07,2,24,163221.22,4,4,0,1,5,5,0.276029783,0
15693468,488,0,39,38,0,0,Retirement,9,email,3,3,5,0,0,0,0.5,0.5,0,0.09,-0.001,1.15,1,5,12440.44,2,3,1,1,2,4,-0.431907007,0
15671930,717,0,36,60,0,1,Retirement,5,skype,5,2,5,0.5,0,0,0,0,0.5,0.118,0.009,0.97,2,19,145551.6,3,5,0,2,3,5,0.894556593,0
15762268,666,0,41,46,0,1,Retirement,10,skype,2,2,1,0,0.5,0,0,0,0.5,0.154,0.017,0.99,1,21,50908.48,5,3,1,1,3,2,-0.40321321,0
15780954,582,1,26,45,0,0,Short-term,4,email,4,3,2,0,0,0.5,0,0,0.5,0.138,0.013,1.04,2,22,30149.21,4,3,0,2,5,5,0.312080681,0
15700174,733,0,30,41,0,0,Retirement,0,email,2,3,5,0,0,0,0.5,0,0.5,0.101,0.003,1.12,1,24,57769.2,4,3,1,1,1,1,-0.586609163,0
15635728,693,1,41,53,0,1,Retirement,4,skype,2,4,1,0,0,0,0,0.5,0.5,0.093,0.001,1.01,2,5,156381.47,5,5,1,1,3,4,0.48670446,0
15679283,694,0,33,37,0,1,Short-term,4,email,5,5,5,0.333,0.333,0.333,0,0,0,0.192,0.024,1.08,2,8,178123.86,4,5,1,2,5,2,0.499838258,0
15591386,622,0,35,37,0,1,Short-term,5,skype,3,5,3,0.333,0.333,0,0.333,0,0,0.183,0.023,0.98,2,12,51112.8,5,4,0,2,2,3,0.617201008,0
15694192,598,0,38,57,0,1,Retirement,6,skype,2,2,5,0.333,0,0.333,0.333,0,0,0.164,0.017,1.14,2,7,173783.38,2,5,1,2,1,5,0.607823852,0
15585901,717,1,35,39,0,0,Retirement,1,email,3,2,4,0,0.333,0.333,0.333,0,0,0.184,0.022,1.07,3,21,174770.14,4,1,1,2,3,1,-0.331665018,1
15792329,494,1,37,39,0,0,Retirement,5,email,4,5,1,0.333,0.333,0,0,0.333,0,0.147,0.015,0.95,2,9,172063.09,3,3,0,3,1,5,0.421430419,0
15635597,644,1,33,56,0,1,Short-term,8,phone,5,5,1,0.333,0,0.333,0,0.333,0,0.168,0.017,1.17,2,17,155294.17,5,5,1,2,2,4,0.549391058,0
15775880,554,0,30,51,0,1,Retirement,9,skype,4,4,4,0,0.333,0.333,0,0.333,0,0.146,0.014,0.99,2,8,40320.3,3,4,0,2,2,2,-0.562183485,0
15630913,476,0,69,52,1,1,Education,1,personal,2,2,5,0.333,0,0,0.333,0.333,0,0.127,0.01,0.99,1,21,134260.34,5,5,0,3,5,3,0.333918125,0
15756680,667,1,28,53,0,0,Education,6,phone,5,3,2,0,0.333,0,0.333,0.333,0,0.124,0.007,1.09,1,17,147090.9,5,5,1,1,5,1,0.542928438,0
15587913,748,0,40,41,0,1,Retirement,4,personal,4,2,3,0,0,0.333,0.333,0.333,0,0.138,0.012,1.04,2,20,132368.47,2,3,1,3,1,4,-0.4762429,0
15737605,531,0,45,35,0,1,Short-term,1,phone,4,5,1,0.333,0.333,0,0,0,0.333,0.17,0.024,0.82,2,9,164741.5,5,3,1,1,5,5,0.344729993,0
15627876,719,0,47,59,0,1,Retirement,9,email,1,1,3,0.333,0,0.333,0,0,0.333,0.135,0.012,1.07,1,14,63051.32,4,3,0,2,1,3,-0.658874407,1
15772601,845,0,41,43,0,0,Retirement,2,personal,5,2,3,0,0.333,0.333,0,0,0.333,0.185,0.024,0.98,2,5,199761.29,5,5,1,2,2,4,0.490517802,0
15758606,738,1,54,50,0,0,Short-term,4,personal,2,1,1,0.333,0,0,0.333,0,0.333,0.127,0.011,0.94,1,10,55725.04,3,2,1,3,4,5,0.085519608,1
15657107,563,0,46,41,0,1,Short-term,8,skype,3,2,4,0,0.333,0,0.333,0,0.333,0.156,0.017,0.99,1,7,163145.5,4,3,0,2,1,4,-0.806012104,1
15622454,695,1,28,43,0,1,Education,0,phone,2,2,4,0,0,0.333,0.333,0,0.333,0.157,0.016,1.07,1,25,57992.49,5,5,1,2,5,1,0.468718786,0
15775803,841,1,41,47,0,1,Retirement,1,personal,3,5,1,0.333,0,0,0,0.333,0.333,0.138,0.014,0.96,2,9,193093.77,4,5,1,1,5,1,0.294491408,0
15570859,626,1,36,35,0,1,Short-term,2,email,3,4,3,0,0.333,0,0,0.333,0.333,0.138,0.012,0.97,2,16,57531.14,3,4,1,3,1,4,0.433410893,0
15748381,613,0,29,57,0,0,Retirement,6,phone,4,3,3,0,0,0.333,0,0.333,0.333,0.141,0.014,0.95,2,19,77242.19,3,5,0,2,1,1,-0.477736282,0
15787189,824,1,60,35,0,1,Short-term,8,personal,3,2,1,0,0,0,0.333,0.333,0.333,0.09,0,1.13,3,14,153046.16,4,1,0,2,4,5,0.26333489,1
15666055,705,0,49,56,0,1,Short-term,7,skype,1,2,5,0.25,0.25,0.25,0.25,0,0,0.191,0.024,1.06,1,18,63405.2,3,3,0,2,3,2,-0.317984483,1
15617648,584,0,44,40,0,0,Short-term,5,phone,3,5,1,0.25,0.25,0.25,0,0.25,0,0.17,0.019,1.02,2,23,106564.88,2,3,1,2,5,3,0.315271387,0
15755678,534,1,62,45,1,1,Retirement,2,phone,1,2,2,0.25,0.25,0,0.25,0.25,0,0.15,0.015,0.98,2,11,42763.12,3,1,1,1,5,2,-0.644905029,1
15624781,672,0,34,38,0,0,Education,1,email,3,2,4,0.25,0,0.25,0.25,0.25,0,0.153,0.015,1.08,2,6,168753.34,3,5,0,2,4,5,0.437051336,0
15779497,603,1,43,53,0,1,Short-term,5,personal,3,2,2,0,0.25,0.25,0.25,0.25,0,0.152,0.014,1.05,1,14,19483.35,3,5,0,3,1,3,0.470554998,0
15567399,633,1,43,55,0,0,Short-term,3,email,2,3,2,0.25,0.25,0.25,0,0,0.25,0.177,0.023,0.97,1,17,158646.46,3,4,1,1,3,4,0.438215609,0
15613656,842,1,58,42,0,0,Short-term,1,personal,5,4,3,0.25,0.25,0,0.25,0,0.25,0.17,0.023,0.86,1,11,83172.19,5,5,1,1,5,1,0.570501267,0
15734311,661,0,27,55,0,1,Retirement,3,skype,5,5,1,0.25,0,0.25,0.25,0,0.25,0.154,0.017,1.04,2,18,76889.79,5,3,0,3,4,2,0.51293984,0
15657214,601,1,74,45,1,1,Education,2,email,2,4,3,0,0.25,0.25,0.25,0,0.25,0.179,0.022,1,2,21,51554.58,5,5,0,1,2,4,0.237986837,0
15799350,632,1,41,39,0,0,Retirement,0,phone,2,2,5,0.25,0.25,0,0,0.25,0.25,0.163,0.021,0.83,1,20,105570.39,4,3,0,3,2,4,0.444934739,0
15729970,684,1,29,41,0,1,Short-term,8,skype,4,2,3,0.25,0,0.25,0,0.25,0.25,0.153,0.016,1.03,1,8,79495.01,2,3,1,3,2,1,-0.530548306,0
15725835,785,0,32,43,0,1,Short-term,3,phone,1,2,3,0,0.25,0.25,0,0.25,0.25,0.164,0.019,0.93,2,23,52583.79,3,2,0,2,5,1,-0.435128463,1
15745543,687,1,39,39,0,1,Retirement,7,personal,5,2,4,0.25,0,0,0.25,0.25,0.25,0.129,0.012,0.89,2,7,26848.25,3,4,0,1,2,4,-0.254932452,0
15727384,705,0,43,46,0,1,Retirement,10,phone,3,2,3,0,0.25,0,0.25,0.25,0.25,0.14,0.012,1.01,1,11,10072.55,4,1,0,3,2,4,-0.734165587,1
15666916,639,1,43,47,0,1,Education,6,skype,3,5,4,0,0,0.25,0.25,0.25,0.25,0.138,0.013,0.97,2,17,187296.78,5,5,0,1,4,5,0.539937307,0
15732917,729,1,46,58,0,1,Short-term,5,phone,2,1,4,0.2,0.2,0.2,0.2,0.2,0,0.172,0.02,1.01,1,15,104016.61,4,2,0,2,2,3,-0.615956901,1
15612050,556,0,48,49,0,1,Retirement,8,phone,2,5,1,0.2,0.2,0.2,0.2,0,0.2,0.181,0.023,0.96,1,10,151310.16,5,3,1,1,4,2,0.531388174,0
15726267,570,1,32,53,0,1,Education,9,skype,2,2,2,0.2,0.2,0.2,0,0.2,0.2,0.171,0.022,0.94,2,18,62810.91,5,3,0,3,5,2,0.391666797,0
15780124,841,1,74,55,1,0,Education,9,email,2,2,3,0.2,0.2,0,0.2,0.2,0.2,0.153,0.018,0.88,1,7,60830.38,3,4,1,1,3,3,-0.227028525,0
15742238,705,1,35,47,0,1,Education,4,email,5,2,3,0.2,0,0.2,0.2,0.2,0.2,0.156,0.018,0.97,2,19,116672.02,4,5,1,1,2,1,-0.393078981,0
15679024,553,1,32,54,0,0,Education,3,email,4,3,1,0,0.2,0.2,0.2,0.2,0.2,0.161,0.018,0.98,1,25,77304.49,4,5,0,1,2,1,-0.631811496,0
15715297,779,0,40,50,0,1,Education,2,skype,3,5,1,0.167,0.167,0.167,0.167,0.167,0.167,0.173,0.022,0.91,1,8,52894.01,5,5,0,2,5,1,0.52860449,0
15633612,696,1,28,48,0,1,Short-term,4,email,2,2,3,1,0,0,0,0,0,0.139,0.01,1.33,1,8,116471.43,2,5,1,1,3,1,-0.206510237,0
15602929,728,0,37,46,0,1,Education,4,phone,5,3,4,0,1,0,0,0,0,0.143,0.01,1.17,1,7,4539.38,4,5,0,2,2,5,0.665586436,0
15696703,691,1,27,44,0,0,Short-term,3,skype,5,4,4,0,0,1,0,0,0,0.173,0.018,1.3,2,21,142367.72,2,4,0,3,2,5,0.556529443,0
15756668,706,1,30,38,0,0,Retirement,3,email,4,3,2,0,0,0,1,0,0,0.096,-0.002,1.39,1,19,110520.48,3,5,1,3,4,1,0.762036266,0
15565779,627,0,30,39,0,1,Short-term,6,personal,4,2,1,0,0,0,0,1,0,0.096,0.001,1.04,1,13,188258.49,3,5,1,1,1,3,-0.569297368,0
15795519,716,0,18,44,0,1,Retirement,3,phone,4,3,2,0,0,0,0,0,1,0.07,-0.005,1.1,1,24,197322.13,5,3,1,1,4,1,-0.632532924,0
15761477,501,1,24,54,0,1,Short-term,4,email,5,5,3,0.5,0.5,0,0,0,0,0.195,0.026,0.97,2,22,80241.14,2,3,1,2,5,4,0.568141754,0
15731890,601,1,41,50,0,1,Education,1,skype,4,4,2,0.5,0,0.5,0,0,0,0.164,0.016,1.32,1,7,172814.99,4,3,0,2,5,3,0.259094977,0
15633043,545,0,39,52,0,1,Short-term,6,skype,2,2,5,0,0.5,0.5,0,0,0,0.185,0.022,1.06,1,21,38410.74,5,2,0,1,2,3,-0.181128228,1
15752953,634,1,45,52,0,1,Short-term,9,personal,4,5,2,0.5,0,0,0.5,0,0,0.15,0.015,1.05,2,18,17622.82,3,5,0,3,5,3,0.774307989,0
15603088,451,0,23,49,0,0,Short-term,9,skype,2,2,4,0,0.5,0,0.5,0,0,0.159,0.015,1.17,2,7,48021.71,2,5,0,3,5,1,0.455599647,0
15606613,655,0,59,52,0,0,Education,7,personal,3,2,2,0,0,0.5,0.5,0,0,0.17,0.018,1.16,1,6,88958.49,4,1,0,2,5,2,-0.290165645,1
15635939,458,0,39,37,0,0,Short-term,9,personal,5,2,1,0.5,0,0,0,0.5,0,0.14,0.011,1.09,2,17,116343.09,5,4,0,2,2,1,-0.578709342,0
15666043,520,1,33,36,0,1,Education,4,skype,4,4,3,0,0.5,0,0,0.5,0,0.123,0.008,1.01,2,6,166102.61,5,5,0,2,3,2,0.422190185,0
15746190,624,0,28,52,0,1,Education,2,phone,3,3,3,0,0,0.5,0,0.5,0,0.145,0.013,1.07,2,12,104353.26,2,5,0,3,4,3,0.515887189,0
15591357,765,1,51,35,0,0,Short-term,3,personal,3,4,1,0,0,0,0.5,0.5,0,0.09,-0.001,1.15,1,14,115429.32,4,5,0,1,5,2,0.661882142,0
15658716,667,0,37,52,0,0,Short-term,5,personal,2,1,1,0.5,0,0,0,0,0.5,0.118,0.009,0.97,3,22,178106.34,3,1,1,1,1,2,-0.380051935,1
15679909,665,1,41,57,0,0,Short-term,8,skype,4,5,1,0,0.5,0,0,0,0.5,0.154,0.017,0.99,2,23,132152.32,3,4,1,1,2,1,-0.372533228,0
15634262,709,1,34,38,0,1,Retirement,4,email,3,2,5,0,0,0.5,0,0,0.5,0.138,0.013,1.04,2,19,21521.38,5,5,0,3,5,3,0.410351159,0
15799825,583,0,44,42,0,0,Retirement,8,phone,2,2,2,0,0,0,0.5,0,0.5,0.101,0.003,1.12,2,8,27431.62,5,4,0,2,2,1,-0.397545999,0
15756875,782,1,34,49,0,0,Short-term,6,phone,2,5,4,0,0,0,0,0.5,0.5,0.093,0.001,1.01,1,5,42143.61,3,3,1,2,5,3,0.702334931,0
15678146,668,0,24,53,0,0,Retirement,7,email,1,2,4,0.333,0.333,0.333,0,0,0,0.192,0.024,1.08,1,13,106457.11,4,1,1,1,1,1,-0.538069342,1
15710743,621,1,47,54,0,0,Education,0,phone,2,1,3,0.333,0.333,0,0.333,0,0,0.183,0.023,0.98,1,6,133831.37,5,1,1,1,3,4,-0.367311835,1
15595831,579,0,64,41,1,0,Retirement,6,email,5,4,1,0.333,0,0.333,0.333,0,0,0.164,0.017,1.14,1,19,164083.72,5,5,0,3,3,5,0.565120078,0
15626684,547,0,38,51,0,0,Short-term,5,phone,3,2,1,0,0.333,0.333,0.333,0,0,0.184,0.022,1.07,1,11,159207.34,3,4,0,3,4,5,0.647487683,0
15709846,840,0,39,50,0,0,Short-term,1,phone,4,2,3,0.333,0.333,0,0,0.333,0,0.147,0.015,0.95,1,7,84487.62,5,5,1,3,5,3,0.506510551,0
15635459,667,0,27,55,0,1,Retirement,3,email,5,3,5,0.333,0,0.333,0,0.333,0,0.168,0.017,1.17,2,22,3674.71,3,4,0,3,2,5,0.609185438,0
15642544,723,1,34,35,0,1,Retirement,5,email,5,2,3,0,0.333,0.333,0,0.333,0,0.146,0.014,0.99,2,5,12092.03,3,5,0,3,3,1,0.250194003,0
15566494,487,1,45,57,0,1,Short-term,2,personal,2,3,1,0.333,0,0,0.333,0.333,0,0.127,0.01,0.99,2,5,77475.73,4,5,0,3,5,4,0.488153559,0
15655238,668,0,31,50,0,0,Education,9,personal,3,2,1,0,0.333,0,0.333,0.333,0,0.124,0.007,1.09,2,18,41291.73,4,4,1,3,1,1,-0.61033479,0
15733429,520,1,34,42,0,0,Short-term,8,skype,2,5,5,0,0,0.333,0.333,0.333,0,0.138,0.012,1.04,2,15,343.38,2,3,1,3,3,3,-0.394671348,0
15814536,549,1,37,35,0,0,Retirement,2,email,2,4,1,0.333,0.333,0,0,0,0.333,0.17,0.024,0.82,2,25,47432.43,4,3,0,1,1,3,-0.37489214,0
15771702,567,0,35,40,0,1,Education,5,personal,5,5,5,0.333,0,0.333,0,0,0.333,0.135,0.012,1.07,2,21,127827.18,5,4,0,2,4,5,0.476925832,0
15723008,720,0,45,47,0,0,Retirement,1,skype,3,1,4,0,0.333,0.333,0,0,0.333,0.185,0.024,0.98,2,9,35633.15,4,3,1,2,2,3,-0.546424944,1
15797160,492,0,49,57,0,0,Retirement,8,personal,1,2,4,0.333,0,0,0.333,0,0.333,0.127,0.011,0.94,1,19,182865.09,4,2,1,2,2,2,-0.300216626,1
15792222,712,0,37,36,0,1,Education,1,email,3,2,2,0,0.333,0,0.333,0,0.333,0.156,0.017,0.99,2,23,169386.81,3,5,1,2,1,2,-0.68599298,0
15644765,689,1,26,39,0,1,Education,4,skype,3,2,2,0,0,0.333,0.333,0,0.333,0.157,0.016,1.07,1,18,149073.88,5,4,0,1,3,4,0.73571338,0
15610686,850,1,63,37,1,0,Education,8,personal,2,2,1,0.333,0,0,0,0.333,0.333,0.138,0.014,0.96,1,10,184107.26,3,1,0,1,1,1,-0.658356936,1
15730868,747,1,41,57,0,1,Education,5,phone,5,3,2,0,0.333,0,0,0.333,0.333,0.138,0.012,0.97,2,7,22750.17,3,4,1,1,2,2,-0.561532692,0
15705991,469,1,38,50,0,1,Short-term,9,email,2,5,5,0,0,0.333,0,0.333,0.333,0.141,0.014,0.95,1,19,11950.29,5,5,1,1,1,4,0.473797647,0
15577078,539,1,38,52,0,0,Education,6,personal,3,1,1,0,0,0,0.333,0.333,0.333,0.09,0,1.13,1,9,152880.07,5,1,0,1,3,5,0.611120972,1
15679550,743,1,32,36,0,1,Short-term,9,phone,3,2,5,0.25,0.25,0.25,0.25,0,0,0.191,0.024,1.06,2,5,175252.78,3,4,0,3,2,4,0.552433798,0
15787655,707,1,47,44,0,0,Education,3,personal,2,3,1,0.25,0.25,0.25,0,0.25,0,0.17,0.019,1.02,2,23,174303.29,2,3,0,3,3,4,0.592228569,0
15668081,581,0,50,49,0,1,Retirement,4,phone,3,4,3,0.25,0.25,0,0.25,0.25,0,0.15,0.015,0.98,2,17,80701.72,2,3,1,2,5,2,-0.303146588,0
15747980,737,1,38,40,0,1,Education,6,personal,4,3,3,0.25,0,0.25,0.25,0.25,0,0.153,0.015,1.08,2,17,198516.2,4,5,0,3,1,5,0.532874914,0
